"location","quantile","scenario_id","model_projection_date","target","target_end_date","type","scenario_name","value","age_group","subscenario"
"US",0.75,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",91783.6802060131,"0-130","early"
"US",0.8,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",107832.318368177,"0-130","early"
"US",0.85,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",129048.289346891,"0-130","early"
"US",0.9,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",163394.127986087,"0-130","early"
"US",0.95,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",237206.409633663,"0-130","early"
"US",0.975,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",337703.141458051,"0-130","early"
"US",0.99,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",523407.609592455,"0-130","early"
"US",1,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",2327153.75591857,"0-130","early"
"US",0,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",2588.68447690867,"0-130","late"
"US",0.01,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",7141.19411817996,"0-130","late"
"US",0.025,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",9655.28004115654,"0-130","late"
"US",0.05,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",12370.7824882943,"0-130","late"
"US",0.1,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",16261.6661273337,"0-130","late"
"US",0.15,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",19311.5109200096,"0-130","late"
"US",0.2,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",22181.1992198751,"0-130","late"
"US",0.25,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",24787.6062195458,"0-130","late"
"US",0.3,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",27244.943524786,"0-130","late"
"US",0.35,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",29867.0773159701,"0-130","late"
"US",0.4,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",32932.2346062041,"0-130","late"
"US",0.45,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",36591.0978319821,"0-130","late"
"US",0.5,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",40041.326972987,"0-130","late"
"US",0.55,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",44001.0450326529,"0-130","late"
"US",0.6,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",49127.8549242068,"0-130","late"
"US",0.65,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",54280.9019067952,"0-130","late"
"US",0.7,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",61297.3827427812,"0-130","late"
"US",0.75,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",71306.6557978264,"0-130","late"
"US",0.8,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",84449.2414377508,"0-130","late"
"US",0.85,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",104950.840686699,"0-130","late"
"US",0.9,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",132580.575022341,"0-130","late"
"US",0.95,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",190071.4600918,"0-130","late"
"US",0.975,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",259695.83150232,"0-130","late"
"US",0.99,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",394756.294992481,"0-130","late"
"US",1,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",1486347.96627881,"0-130","late"
"US",0,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",1679.27711081284,"0-130","small"
"US",0.01,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",4804.49954649934,"0-130","small"
"US",0.025,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",6225.72073104692,"0-130","small"
"US",0.05,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",7843.66456915173,"0-130","small"
"US",0.1,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",10207.0180944171,"0-130","small"
"US",0.15,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",12002.6744112703,"0-130","small"
"US",0.2,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",13567.9892265996,"0-130","small"
"US",0.25,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",15221.4826319339,"0-130","small"
"US",0.3,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",17087.5349397726,"0-130","small"
"US",0.35,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",18923.9156611932,"0-130","small"
"US",0.4,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",20663.1453110311,"0-130","small"
"US",0.45,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",22576.0358914887,"0-130","small"
"US",0.5,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",24928.4101846799,"0-130","small"
"US",0.55,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",27573.594309342,"0-130","small"
"US",0.6,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",30865.8778165622,"0-130","small"
"US",0.65,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",34634.3137043288,"0-130","small"
"US",0.7,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",39159.8220679175,"0-130","small"
"US",0.75,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",44150.269463991,"0-130","small"
"US",0.8,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",51855.5447797611,"0-130","small"
"US",0.85,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",64002.6393785568,"0-130","small"
"US",0.9,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",80171.2778587374,"0-130","small"
"US",0.95,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",115590.415238182,"0-130","small"
"US",0.975,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",159245.993304744,"0-130","small"
"US",0.99,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",222643.300968464,"0-130","small"
"US",1,"C-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_optImm",700190.845611355,"0-130","small"
"US",0,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",3502.89726317887,"0-130","aggregate"
"US",0.01,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",10202.7284066909,"0-130","aggregate"
"US",0.025,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",14552.6774027465,"0-130","aggregate"
"US",0.05,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",19279.362624674,"0-130","aggregate"
"US",0.1,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",25946.4026685386,"0-130","aggregate"
"US",0.15,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",31029.6440636854,"0-130","aggregate"
"US",0.2,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",35979.3629660705,"0-130","aggregate"
"US",0.25,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",40867.6617362421,"0-130","aggregate"
"US",0.3,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",45230.1442142798,"0-130","aggregate"
"US",0.35,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",50010.9156862361,"0-130","aggregate"
"US",0.4,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",54980.409546664,"0-130","aggregate"
"US",0.45,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",60307.2378054839,"0-130","aggregate"
"US",0.5,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",66538.6146509197,"0-130","aggregate"
"US",0.55,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",73211.9734407672,"0-130","aggregate"
"US",0.6,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",81266.7607006822,"0-130","aggregate"
"US",0.65,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",90425.400280004,"0-130","aggregate"
"US",0.7,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",101892.783574312,"0-130","aggregate"
"US",0.75,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",116579.857840463,"0-130","aggregate"
"US",0.8,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",136014.185911949,"0-130","aggregate"
"US",0.85,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",165736.561592958,"0-130","aggregate"
"US",0.9,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",216709.99717582,"0-130","aggregate"
"US",0.95,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",313766.973623433,"0-130","aggregate"
"US",0.975,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",437956.947586355,"0-130","aggregate"
"US",0.99,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",603795.989382857,"0-130","aggregate"
"US",1,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",4833109.35772458,"0-130","aggregate"
"US",0,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",3502.89726317887,"0-130","early"
"US",0.01,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",9355.63534283808,"0-130","early"
"US",0.025,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",12821.9839508596,"0-130","early"
"US",0.05,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",16882.6591918102,"0-130","early"
"US",0.1,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",22985.899565811,"0-130","early"
"US",0.15,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",27565.5946366397,"0-130","early"
"US",0.2,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",32193.5746182677,"0-130","early"
"US",0.25,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",36581.9587354704,"0-130","early"
"US",0.3,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",41343.7505981977,"0-130","early"
"US",0.35,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",45899.7319480515,"0-130","early"
"US",0.4,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",50887.06358886,"0-130","early"
"US",0.45,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",56083.3509844685,"0-130","early"
"US",0.5,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",61171.4143290071,"0-130","early"
"US",0.55,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",67144.8680147571,"0-130","early"
"US",0.6,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",74074.9704804754,"0-130","early"
"US",0.65,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",82418.6711714688,"0-130","early"
"US",0.7,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",91730.5490618723,"0-130","early"
"US",0.75,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",103363.863919891,"0-130","early"
"US",0.8,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",119323.557096905,"0-130","early"
"US",0.85,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",142489.556939352,"0-130","early"
"US",0.9,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",184089.831639477,"0-130","early"
"US",0.95,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",267648.668529805,"0-130","early"
"US",0.975,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",383881.688226743,"0-130","early"
"US",0.99,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",542281.448948745,"0-130","early"
"US",1,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",4833109.35772458,"0-130","early"
"US",0,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",3648.66189222966,"0-130","late"
"US",0.01,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",13010.1577579637,"0-130","late"
"US",0.025,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",17951.9684874399,"0-130","late"
"US",0.05,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",22714.5391053013,"0-130","late"
"US",0.1,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",29579.2795903835,"0-130","late"
"US",0.15,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",35156.8338432684,"0-130","late"
"US",0.2,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",40366.9390447518,"0-130","late"
"US",0.25,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",44771.7026933713,"0-130","late"
"US",0.3,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",48962.8331139249,"0-130","late"
"US",0.35,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",54136.2814136689,"0-130","late"
"US",0.4,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",59661.448771954,"0-130","late"
"US",0.45,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",65605.945953715,"0-130","late"
"US",0.5,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",72409.3048771124,"0-130","late"
"US",0.55,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",80575.1703741815,"0-130","late"
"US",0.6,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",88927.8294150782,"0-130","late"
"US",0.65,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",100269.126375506,"0-130","late"
"US",0.7,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",113601.69321934,"0-130","late"
"US",0.75,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",132211.141032048,"0-130","late"
"US",0.8,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",154755.731610155,"0-130","late"
"US",0.85,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",191766.490426663,"0-130","late"
"US",0.9,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",252599.898717062,"0-130","late"
"US",0.95,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",352724.059978566,"0-130","late"
"US",0.975,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",483351.269603791,"0-130","late"
"US",0.99,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",656225.055226246,"0-130","late"
"US",1,"D-2022-08-14","2022-08-14","peak size hosp",NA,"quantile","lowVac_pesImm",2068333.53782421,"0-130","late"
"US",NA,"A-2022-08-14","2022-08-14","1 wk ahead peak time hosp",2022-08-20,"point","highVac_optImm",0,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","2 wk ahead peak time hosp",2022-08-27,"point","highVac_optImm",0,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","3 wk ahead peak time hosp",2022-09-03,"point","highVac_optImm",0,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","4 wk ahead peak time hosp",2022-09-10,"point","highVac_optImm",0,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","5 wk ahead peak time hosp",2022-09-17,"point","highVac_optImm",0,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","6 wk ahead peak time hosp",2022-09-24,"point","highVac_optImm",0,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","7 wk ahead peak time hosp",2022-10-01,"point","highVac_optImm",0,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","8 wk ahead peak time hosp",2022-10-08,"point","highVac_optImm",6.66666666666667e-05,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","9 wk ahead peak time hosp",2022-10-15,"point","highVac_optImm",0.000133333333333333,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","10 wk ahead peak time hosp",2022-10-22,"point","highVac_optImm",2e-04,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","11 wk ahead peak time hosp",2022-10-29,"point","highVac_optImm",0.000266666666666667,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","12 wk ahead peak time hosp",2022-11-05,"point","highVac_optImm",0.000533333333333333,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","13 wk ahead peak time hosp",2022-11-12,"point","highVac_optImm",0.00113333333333333,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","14 wk ahead peak time hosp",2022-11-19,"point","highVac_optImm",0.00173333333333333,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","15 wk ahead peak time hosp",2022-11-26,"point","highVac_optImm",0.0022,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","16 wk ahead peak time hosp",2022-12-03,"point","highVac_optImm",0.0038,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","17 wk ahead peak time hosp",2022-12-10,"point","highVac_optImm",0.0114,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","18 wk ahead peak time hosp",2022-12-17,"point","highVac_optImm",0.03,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","19 wk ahead peak time hosp",2022-12-24,"point","highVac_optImm",0.0756666666666667,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","20 wk ahead peak time hosp",2022-12-31,"point","highVac_optImm",0.1948,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","21 wk ahead peak time hosp",2023-01-07,"point","highVac_optImm",0.2958,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","22 wk ahead peak time hosp",2023-01-14,"point","highVac_optImm",0.348,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","23 wk ahead peak time hosp",2023-01-21,"point","highVac_optImm",0.403733333333333,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","24 wk ahead peak time hosp",2023-01-28,"point","highVac_optImm",0.443466666666667,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","25 wk ahead peak time hosp",2023-02-04,"point","highVac_optImm",0.4816,"0-130","aggregate"
"US",NA,"A-2022-08-14","2022-08-14","26 wk ahead peak time hosp",2023-02-11,"point","highVac_optImm",0.5372,"0-130","aggregate"
