"","value","quantile","location","scenario_id","model_projection_date","target","target_end_date","type","scenario_name","age_group"
"1869",189754.940644047,"0.2","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1870",191164.129933697,"0.25","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1871",191592.903199924,"0.3","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1872",192597.925564331,"0.35","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1873",193397.7773093,"0.4","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1874",194368.914464667,"0.45","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1875",194840.143557772,"0.5","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1876",195526.376183562,"0.55","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1877",196694.602585415,"0.6","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1878",197510.589785454,"0.65","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1879",198360.512680415,"0.7","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1880",199781.940623653,"0.75","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1881",200168.709610564,"0.8","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1882",201618.27637701,"0.85","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1883",202329.470559895,"0.9","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1884",203139.629869766,"0.95","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1885",203605.423180877,"0.975","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1886",206230.349585274,"0.99","US","C-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","lowVac_optImm","0-130"
"1887",182154.788295278,"0.01","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1888",186444.738180219,"0.025","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1889",187899.729933148,"0.05","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1890",188770.869970977,"0.1","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1891",190064.371080939,"0.15","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1892",191369.648248273,"0.2","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1893",192636.610175808,"0.25","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1894",193307.187721813,"0.3","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1895",194274.068622746,"0.35","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1896",194999.99760755,"0.4","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1897",195992.637252717,"0.45","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1898",196490.817365026,"0.5","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1899",197304.002115262,"0.55","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1900",198454.438039122,"0.6","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1901",199359.201037239,"0.65","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1902",200160.40298727,"0.7","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1903",201516.931221074,"0.75","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1904",202083.129697086,"0.8","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1905",203568.930695351,"0.85","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1906",204266.565180078,"0.9","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1907",204919.78268398,"0.95","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1908",205678.269980117,"0.975","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1909",208366.208285742,"0.99","US","C-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","lowVac_optImm","0-130"
"1910",183157.444379191,"0.01","US","C-2022-11-13","2022-11-13","12 wk ahead cum hosp","2023-04-15","quantile","lowVac_optImm","0-130"
"1911",187490.50192672,"0.025","US","C-2022-11-13","2022-11-13","12 wk ahead cum hosp","2023-04-15","quantile","lowVac_optImm","0-130"
"1912",188964.10414943,"0.05","US","C-2022-11-13","2022-11-13","12 wk ahead cum hosp","2023-04-15","quantile","lowVac_optImm","0-130"
"1913",189904.552808399,"0.1","US","C-2022-11-13","2022-11-13","12 wk ahead cum hosp","2023-04-15","quantile","lowVac_optImm","0-130"
"1914",191212.985382022,"0.15","US","C-2022-11-13","2022-11-13","12 wk ahead cum hosp","2023-04-15","quantile","lowVac_optImm","0-130"
"1915",192647.93008328,"0.2","US","C-2022-11-13","2022-11-13","12 wk ahead cum hosp","2023-04-15","quantile","lowVac_optImm","0-130"
"1916",193790.758911276,"0.25","US","C-2022-11-13","2022-11-13","12 wk ahead cum hosp","2023-04-15","quantile","lowVac_optImm","0-130"
"1917",194501.990826357,"0.3","US","C-2022-11-13","2022-11-13","12 wk ahead cum hosp","2023-04-15","quantile","lowVac_optImm","0-130"
"1918",195519.344309473,"0.35","US","C-2022-11-13","2022-11-13","12 wk ahead cum hosp","2023-04-15","quantile","lowVac_optImm","0-130"
"1919",196270.399605773,"0.4","US","C-2022-11-13","2022-11-13","12 wk ahead cum hosp","2023-04-15","quantile","lowVac_optImm","0-130"
"1920",197326.601207042,"0.45","US","C-2022-11-13","2022-11-13","12 wk ahead cum hosp","2023-04-15","quantile","lowVac_optImm","0-130"
"1921",197739.127554781,"0.5","US","C-2022-11-13","2022-11-13","12 wk ahead cum hosp","2023-04-15","quantile","lowVac_optImm","0-130"
"1922",198692.714218798,"0.55","US","C-2022-11-13","2022-11-13","12 wk ahead cum hosp","2023-04-15","quantile","lowVac_optImm","0-130"
"1923",199791.767178759,"0.6","US","C-2022-11-13","2022-11-13","12 wk ahead cum hosp","2023-04-15","quantile","lowVac_optImm","0-130"
"1924",200616.005868225,"0.65","US","C-2022-11-13","2022-11-13","12 wk ahead cum hosp","2023-04-15","quantile","lowVac_optImm","0-130"
