"sample","value","target_end_date","scenario_name","location","target","age_group","scenario_id","model_projection_date"
39,13027.223308326,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
40,13117.1360178031,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
41,13386.2851176167,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
42,13545.1627951925,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
43,13216.3397316287,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
44,13000.4937429157,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
45,13685.408086466,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
46,13297.0484088001,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
47,13059.1826949566,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
48,12995.8642021809,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
49,12751.3606837764,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
50,13316.5380151934,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
51,12714.6194835461,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
52,13068.0676918456,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
53,13565.590722957,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
54,13176.1663845997,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
55,12730.8537626596,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
56,13146.9098731865,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
57,13069.3319601034,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
58,13111.9023693649,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
59,13666.7539498348,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
60,13549.9010717759,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
61,12063.374497459,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
62,13195.4991324763,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
63,13203.6319129184,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
64,13118.5538996098,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
65,12792.6158351117,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
66,13174.4211600903,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
67,12693.6538426191,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
68,13273.7203089005,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
69,12959.3016054824,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
70,13059.3753818878,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
71,12837.8218800182,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
72,12776.1753730737,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
73,12886.2993424668,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
74,13296.3634308159,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
75,13886.2569514099,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
76,12357.4001789938,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
77,12623.7909060302,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
78,13235.1079555825,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
79,13528.7106925805,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
80,13164.8924793512,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
81,13418.5318061199,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
82,12961.9225329385,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
83,12783.0161142904,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
84,13267.7375629617,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
85,13184.8334830195,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
86,13006.3569515854,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
87,13071.8225072148,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
88,12096.0906513561,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
89,13123.9994854937,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
90,13977.911060657,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
91,13032.1884039705,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
92,13370.0573470914,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
93,13052.0690365641,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
94,12509.0650167975,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
95,13254.4433218829,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
96,12979.7658206957,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
97,12907.2656792588,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
98,13126.8371182498,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
99,13014.6508764416,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
100,13540.1757161182,"2022-12-17","lowVE_optImm","US","5 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
1,14346.6180887089,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
2,14232.691274173,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
3,14699.4588304783,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
4,13949.1828924328,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
5,14316.670567704,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
6,14228.4546790903,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
7,13887.4858198824,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
8,14451.9592094346,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
9,14463.019403517,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
10,14195.676483158,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
11,14425.664938802,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
12,13814.1086150133,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
13,14370.2840777751,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
14,14025.257934173,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
15,14436.7091319169,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
16,14185.2446192673,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
17,14619.4637432004,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
18,14578.2748402329,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
19,14076.3101332534,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
20,14202.8663601434,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
21,14032.0223294374,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
22,15148.5134442859,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
23,13934.5144169237,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
24,14154.3409280241,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
25,14806.4093690138,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
26,14145.7628726839,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
27,14097.5905842478,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
28,13959.3265238202,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
29,13936.4940299837,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
30,14099.4237646285,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
31,14026.5871729782,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
32,14464.8978623836,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
33,14348.7802205268,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
34,14299.1210609164,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
35,14162.2198566395,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
36,14513.9728044226,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
37,13494.2281430396,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
38,14281.7188089996,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
39,14296.2846716884,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
40,14447.0004847011,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
41,14384.9663964769,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
42,14637.4876802387,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
43,14609.8242596958,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
44,14120.3341832317,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
45,14855.284790849,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
46,14443.4269939915,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
47,14326.3926755808,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
48,14215.6056907346,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
49,13924.6421226311,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
50,14443.0944007451,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
51,14260.5047871738,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
52,14239.553677284,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
53,14573.3760250697,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
54,14347.3443328547,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
55,14187.2216966558,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
56,14308.6675373416,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
57,14021.3972314066,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
58,14324.8322006055,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
59,14738.3413001843,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
60,14538.7593560232,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
61,13807.4899438053,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
62,14364.370308314,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
63,14436.5192799929,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
64,14429.2929765466,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
65,14110.6293189511,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
66,14490.5236463501,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
67,14079.9620426333,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
68,14378.5255500472,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
69,14050.1923940875,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
70,14316.2424866798,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
71,14190.5342363178,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
72,14097.3221543535,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
73,14261.0263709944,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
74,14412.7744978829,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
75,14975.4753081003,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
76,13522.6785882577,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
77,13677.4898935658,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
78,14291.5157043517,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
79,14639.9755374961,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
80,14543.2099465485,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
81,14310.2450350084,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
82,14244.1711502829,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
83,14122.5110487406,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
84,14280.5012305228,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
85,14134.6562567531,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
86,14170.2303544694,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
87,14448.5406342423,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
88,13526.1407774503,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
89,14278.6896664671,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
90,14872.8737843412,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
91,14353.6758391457,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
92,14407.2972939062,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
93,14295.683769298,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
94,13878.8217584925,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
95,14462.5027410942,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
96,14293.5394784548,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
97,14281.7557029531,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
98,14099.5626722585,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
99,14225.547486964,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
100,14438.5502933734,"2022-12-24","lowVE_optImm","US","6 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
1,15007.130069642,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
2,15077.2046071286,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
3,15267.4444700082,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
4,15060.3745737057,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
5,15405.2285624965,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
6,15401.9595532591,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
7,15184.8285641847,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
8,15169.9567852636,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
9,15231.3689915442,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
10,15182.0020727925,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
11,15522.3374848815,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
12,15317.1351394719,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
13,15477.2305984795,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
14,14388.3891604916,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
15,15486.2885337898,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
16,15280.972654558,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
17,15418.735180609,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
18,15526.1431616148,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
19,14798.3754856181,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
20,15207.1204127582,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
21,15300.2203556236,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
22,16141.3187941587,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
23,14794.3767794017,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
24,15081.5576990077,"2022-12-31","lowVE_optImm","US","7 wk ahead inc hosp","0-130","C-2022-11-13","2022-11-13"
